"Relação de Alunos Desistência dos Cursos – PG
Bacharelado em Ciência da Computação 
Tecnologia Em Análise E Desenvolvimento De Sistemas",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
#,id,Ano Ingresso,Per. Ingresso,Curso,Forma de Ingresso,Tipo de Cota,Sigla Cota,Escola Pública?,Coeficiente,Escore Vest,Nota Enem,Sexo,Idade,Data Nascimento,Cidade,Estado,Grupo (Étnico),Situação Atual do Aluno,Período do Aluno,Ano Desistência,Período Desistências
966,ktejff,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,33845","6281,667",,F,46,27/06/1973,Ponta Grossa,PR,Branca,Desistente,4,2012,2
967,edo8ow,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,6919","5993,3333",,M,30,23/08/1989,Ponta Grossa,PR,Branca,Formado,6,2012,2
968,ske1bz,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,56594","5848,3334",,M,35,17/05/1984,Ponta Grossa,PR,Não declarado,Formado,6,2012,2
969,n+te5c,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,15601","6501,6668",,M,33,01/07/1986,Ponta Grossa,PR,Não declarado,Desistente,2,2013,1
970,rn6qbz,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,5916","6491,6669",,M,30,23/05/1989,Ponta Grossa,PR,Não declarado,Formado,6,2013,2
971,nwkf5c,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,63369","6443,3336",,F,30,20/06/1989,Ponta Grossa,PR,Branca,Desistente,5,2013,2
972,7n4tbz,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,3192","6373,3329",,M,39,13/10/1979,Ponta Grossa,PR,Não declarado,Jubilado,3,2014,1
973,6uy9ek,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,5787","6020,0002",,M,45,19/08/1974,Carambeí,PR,Branca,Formado,6,2014,1
974,pb1e5c,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,6405","6280,0001",,M,30,11/09/1989,Ponta Grossa,PR,Não declarado,Formado,6,2014,1
975,5ekucx,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,4749","6339,9999",,M,30,20/09/1989,Carambeí,PR,Branca,Jubilado,6,2014,2
976,916h6t,2007,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,5693",,,M,30,13/05/1989,Ponta Grossa,PR,Não declarado,Jubilado,6,2014,2
977,cpdtbz,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,0,"6100,0001",,M,30,16/07/1989,Ponta Grossa,PR,Branca,Desistente,1,2007,2
978,1ch7ek,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,-,0,"5343,3333",,M,43,25/05/1976,Carambeí,PR,Parda,Desistente,1,2007,2
979,tz1eff,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,3724","5514,9999",,M,30,16/04/1989,Ponta Grossa,PR,Branca,Desistente,2,2009,1
980,+q66un,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,2264","5944,9998",,M,30,06/10/1988,Itapeva,MG,Branca,Desistente,2,2009,1
981,451eff,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,3001","6508,3334",,M,61,20/06/1958,Londrina,PR,Branca,Desistente,2,2009,1
982,3kdtbz,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,3678","5741,6667",,M,32,24/06/1987,Ponta Grossa,PR,Não declarado,Desistente,2,2009,2
983,autg5c,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Reopção de Curso,Sem política de cotas,Sem cotas,Escola Pública,"0,3738",,,M,35,17/09/1984,Ponta Grossa,PR,Não declarado,Desistente,2,2009,2
984,pbahun,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,041","5841,6665",,M,35,05/03/1984,Ponta Grossa,PR,Não declarado,Desistente,1,2009,2
985,89qgow,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,3864","5596,6668",,M,32,04/05/1987,Ponta Grossa,PR,Não declarado,Desistente,2,2009,2
986,p14h6t,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,-,"0,2983","5771,6664",,M,32,21/01/1987,Ponta Grossa,PR,Não declarado,Desistente,2,2010,1
987,md8uz8,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,8706","6083,3333",,M,29,17/11/1989,Ponta Grossa,PR,Branca,Formado,6,2010,1
988,fxo85c,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,8688",,,M,30,13/09/1989,Ponta Grossa,PR,Parda,Formado,6,2010,1
989,ic66un,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,9056","6171,6669",,M,30,10/06/1989,Ponta Grossa,PR,Branca,Formado,6,2010,1
990,o1h7ek,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,8879","5944,9998",,M,30,10/09/1989,Ponta Grossa,PR,Branca,Formado,6,2010,1
991,i+yocx,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,7697","5381,6668",,M,31,21/12/1987,Ponta Grossa,PR,Branca,Formado,6,2010,2
992,1ocgff,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,4803","5331,667",,F,29,09/11/1989,,,Não declarado,Desistente,2,2010,2
993,sf8uz8,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,4407","6568,3336",,M,33,29/01/1986,Ponta Grossa,PR,Não declarado,Desistente,4,2010,2
994,zk66un,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,4626","5331,6669",,M,33,10/04/1986,Ponta Grossa,PR,Branca,Desistente,3,2011,1
995,+ucf5c,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,7719","6030,0003",,F,29,20/10/1989,Ponta Grossa,PR,Não declarado,Formado,6,2011,1
996,6rf1cx,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,7897","5616,6666",,M,29,21/10/1989,Ponta Grossa,PR,Não declarado,Formado,6,2011,1
997,rpwobz,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,841",,,M,40,15/05/1979,Curitiba,PR,Branca,Formado,6,2011,1
998,xcs46t,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,70066","6541,6666",,M,30,10/04/1989,Ponta Grossa,PR,Branca,Formado,6,2011,2
999,sfahun,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,77602",,,M,30,09/01/1989,Ponta Grossa,PR,Branca,Formado,6,2011,2
1000,hi1eff,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,87803","6386,6666",,M,30,31/08/1989,Ponta Grossa,PR,Branca,Formado,6,2011,2
1001,hf4h6t,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,66592",,,M,29,09/10/1989,Apucarana,PR,Não declarado,Formado,6,2012,1
1002,899xcx,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,6943","5999,9999",,M,30,07/03/1989,Arapoti,PR,Branca,Jubilado,6,2012,1
1003,yycgff,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,-,"0,68766",5455,,M,31,28/03/1988,Ponta Grossa,PR,Não declarado,Formado,6,2012,1
1004,djdtbz,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,-,"0,72403","5406,6663",,F,30,17/03/1989,Castro,PR,Não declarado,Formado,6,2012,2
1005,gjf1cx,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,27386","6015,0001",,M,30,28/11/1988,Ponta Grossa,PR,Não declarado,Desistente,3,2012,2
1006,nx9xcx,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,62958","7063,3333",,M,30,08/06/1989,Ponta Grossa,PR,Não declarado,Formado,6,2012,2
1007,p1kf5c,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,31195","5403,3335",,M,30,04/12/1988,Ponta Grossa,PR,Branca,Desistente,1,2012,2
1008,c7o85c,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,31202","5656,6664",,M,33,26/08/1986,Ponta Grossa,PR,Branca,Desistente,2,2012,2
1009,h6yocx,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,78011","5731,6666",,M,32,13/02/1987,Ponta Grossa,PR,Não declarado,Formado,6,2013,1
1010,yrahun,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,36857","5601,6666",,M,31,20/11/1987,Jaguariaíva,PR,Branca,Desistente,3,2013,1
1011,no4h6t,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,2696","5608,3333",,F,30,30/07/1989,Ponta Grossa,PR,Branca,Jubilado,3,2013,2
1012,nw4h6t,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,48576",5530,,M,29,19/12/1989,Ponta Grossa,PR,Não declarado,Desistente,3,2013,2
1013,pb8uz8,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,5501","5438,3334",,M,29,14/12/1989,Castro,PR,Não declarado,Jubilado,6,2013,2
1014,m88uz8,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,5338","5429,9999",,M,32,26/05/1987,Carambeí,PR,Branca,Jubilado,5,2014,1
1015,17ntbz,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,3885",,,M,30,14/07/1989,Ponta Grossa,PR,Branca,Jubilado,4,2014,1
1016,1oh7ek,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,6275","5319,9999",,M,30,28/06/1989,Ponta Grossa,PR,Branca,Desistente,5,2014,1
1017,1+ftcx,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Pública,"0,4117",,,F,33,04/02/1986,Ponta Grossa,PR,Branca,Jubilado,3,2014,2
1018,8qh7ek,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,5095","5978,3334",,M,30,03/06/1989,Itararé,SP,Não declarado,Jubilado,6,2014,2
1019,q8w46t,2007,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Sem política de cotas,Sem cotas,Escola Particular,"0,5091","5904,9998",,M,30,01/08/1989,Castro,PR,Branca,Formado,6,2015,2
1020,i+5ucx,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,226","5938,31",,F,36,27/09/1982,Ponta Grossa,PR,Branca,Desistente,1,2008,1
1021,f1gj5c,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,0392","7606,16",,M,32,17/07/1987,Francisco Beltrão,PR,Branca,Desistente,1,2008,1
1022,qbw+un,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,0,"6819,125",,M,32,21/10/1986,Ponta Grossa,PR,Branca,Desistente,1,2008,1
1023,6a5ucx,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,0204",6180,,M,43,11/05/1976,Ponta Grossa,PR,Branca,Desistente,1,2008,1
1024,wxreow,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,092","8438,835",,M,28,02/02/1991,Ponta Grossa,PR,Branca,Desistente,1,2008,1
1025,xyo66t,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,034",5620,,M,32,10/01/1987,Ponta Grossa,PR,Parda,Desistente,1,2008,1
1026,+5jbwn,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,0,6090,,M,30,19/03/1989,Castro,PR,Branca,Desistente,1,2008,1
1027,178yjk,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,0,"6760,985",,M,29,14/01/1990,Porto União,SC,Branca,Desistente,1,2008,1
1028,+bhucx,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,0,6500,,F,30,15/02/1989,Ponta Grossa,PR,Branca,Desistente,1,2008,1
1029,c8w+un,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,29","7362,585",,F,29,29/05/1990,Ponta Grossa,PR,Branca,Desistente,1,2008,1
1030,j819ek,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,066",5410,,M,39,29/01/1980,Ponta Grossa,PR,Não declarado,Desistente,1,2008,1
1031,of41bz,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,3324",7900,,M,32,04/04/1987,Ponta Grossa,PR,Branca,Desistente,2,2008,2
1032,8b19ek,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Pública,"0,4136",5910,,M,37,09/03/1982,Ponta Grossa,PR,Branca,Desistente,1,2008,2
1033,9e19ek,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Pública,"0,2976",7140,,M,32,24/02/1987,Ponta Grossa,PR,Branca,Desistente,2,2008,2
1034,489mff,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,2444","6089,56",,M,32,30/09/1986,Carambeí,PR,Branca,Desistente,2,2009,1
1035,4qo66t,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,6203",5590,,M,38,15/01/1981,Ponta Grossa,PR,Branca,Desistente,2,2009,1
1036,srs+un,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,8008","6311,45",,M,28,26/11/1990,Curitiba,PR,Parda,Transferido,2,2009,1
1037,5ugj5c,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,3442","6303,485",,F,29,19/04/1990,Ponta Grossa,PR,Não declarado,Desistente,1,2009,1
1038,58gj5c,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,3417",5960,,M,29,15/09/1990,Ponta Grossa,PR,Não declarado,Desistente,2,2009,2
1039,os31bz,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,2966","6686,315",,M,28,29/10/1990,Ponta Grossa,PR,Sem informação,Desistente,2,2009,2
1040,7pgj5c,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,188",6220,,F,33,06/10/1985,Curitiba,PR,Não declarado,Desistente,1,2009,2
1041,hf9mff,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,3772",5710,,M,30,12/09/1989,,,Não declarado,Desistente,2,2009,2
1042,kigeow,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,3796","6243,64",,F,32,29/07/1987,Ponta Grossa,PR,Preta,Desistente,2,2009,2
1043,uoekff,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,3982",5980,,M,39,20/12/1979,Ponta Grossa,PR,Não declarado,Desistente,2,2010,1
1044,q49wz8,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Pública,"0,6634",5730,,F,32,03/09/1987,Ponta Grossa,PR,Não declarado,Desistente,3,2010,1
1045,nyg+6t,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,4694","5405,305",,F,30,03/10/1988,Ponta Grossa,PR,Branca,Desistente,2,2010,1
1046,cj7k5c,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,5604","6904,32",,F,29,04/08/1990,Ponta Grossa,PR,Não declarado,Desistente,3,2010,1
1047,o98yjk,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Pública,"0,3423","7458,05",,M,28,27/09/1990,Ponta Grossa,PR,Não declarado,Desistente,2,2010,1
1048,nhysbz,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,5581",,,M,31,20/05/1988,Ponta Grossa,PR,Branca,Desistente,2,2010,1
1049,egekff,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,4333","5750,045",,M,28,10/10/1990,Castro,PR,Branca,Desistente,2,2010,1
1050,5xgj5c,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,2768",5180,,M,30,10/01/1989,Ponta Grossa,PR,Não declarado,Desistente,2,2010,1
1051,59u+un,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,8451","6211,315",,M,28,02/10/1990,Ponta Grossa,PR,Branca,Formado,6,2010,2
1052,py6wz8,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Pública,"0,8427",6160,,F,29,14/08/1990,,,Não declarado,Formado,6,2010,2
1053,dagj5c,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,3097",5610,,M,36,20/07/1983,Ponta Grossa,PR,Não declarado,Desistente,2,2010,2
1054,z45ucx,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,3553","6089,715",,M,29,09/03/1990,Ponta Grossa,PR,Branca,Desistente,2,2010,2
1055,tgo66t,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,8656","7628,835",,M,29,15/04/1990,Ponta Grossa,PR,Branca,Formado,6,2010,2
1056,5d41bz,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,8174","8805,415",,F,28,25/12/1990,Curitiba,PR,Não declarado,Formado,6,2010,2
1057,b6u+un,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,9066","8159,165",,M,29,24/12/1989,Capão Bonito,SP,Não declarado,Formado,6,2010,2
1058,egw9ek,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,26",5820,,M,29,17/12/1989,Ponta Grossa,PR,Branca,Desistente,2,2011,1
1059,xdw66t,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Reopção de Curso,Sem política de cotas,Sem cotas,Escola Pública,"0,7989",8905,,M,35,11/10/1983,Ponta Grossa,PR,Não declarado,Formado,6,2011,1
1060,+pekff,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,7908",5570,,M,44,09/11/1974,Ponta Grossa,PR,Preta,Formado,6,2011,1
1061,ptreow,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,3055",5770,,M,33,26/12/1985,Ponta Grossa,PR,Não declarado,Desistente,2,2011,1
1062,dcgj5c,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Pública,"0,8267",6070,,M,31,11/02/1988,Ponta Grossa,PR,Não declarado,Formado,6,2011,1
1063,mmreow,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,79312","6473,95",,F,29,03/03/1990,Ponta Grossa,PR,Branca,Formado,6,2011,2
1064,iw5ucx,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,79919","8754,34",,M,29,16/08/1990,Ponta Grossa,PR,Branca,Formado,6,2011,2
1065,heo66t,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,82463","8023,64",,F,28,09/03/1991,Ponta Grossa,PR,Não declarado,Formado,6,2011,2
1066,s1usz8,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,73944",6280,,M,29,10/08/1990,Ponta Grossa,PR,Preta,Formado,6,2011,2
1067,ddw+un,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,1546",6110,,M,32,12/09/1987,Ponta Grossa,PR,Não declarado,Desistente,2,2011,2
1068,33u+un,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,3242","8255,725",,M,29,07/04/1990,Cascavel,PR,Branca,Transferido,3,2011,2
1069,yd19ek,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,74093","7096,49",,M,30,06/08/1989,Ponta Grossa,PR,Não declarado,Formado,6,2011,2
1070,r77wz8,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Pública,"0,4602","6349,715",,F,36,16/07/1983,Ponta Grossa,PR,Não declarado,Desistente,4,2011,2
1071,kcekff,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,4027","6925,24",,M,29,29/06/1990,Ponta Grossa,PR,Não declarado,Desistente,3,2011,2
1072,1+31bz,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,4923","6840,55",,M,30,12/07/1989,Ponta Grossa,PR,Não declarado,Desistente,3,2011,2
1073,1xkkff,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,4445",5500,,M,30,24/08/1989,Ponta Grossa,PR,Não declarado,Desistente,4,2011,2
1074,jm19ek,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Ampla concorrência,Não cotista,Escola Particular,"0,3501","6353,795",,M,29,20/04/1990,Ponta Grossa,PR,Branca,Desistente,2,2011,2
1075,n97wz8,2008,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Cotista,Escola Pública,"0,8193",5880,,M,33,11/12/1985,Ponta Grossa,PR,Não declarado,Formado,6,2011,2
