id;ano ingresso;per. ingresso;coeficiente;escore vest;nota enem;idade;período do aluno;MEDIA_NOTAS;MEDIA_FREQUENCIA;TAXA_APROVACAO;QTD_REPROVACOES_NOTA;QTD_REPROVACOES_FREQ;EVASAO;curso_Ciência Da Computação;curso_Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas;forma de ingresso_Aproveitamento de Curso;forma de ingresso_Complementação da lista de espera do SISU;forma de ingresso_PEC-G - Programa de Estudantes Convênio de Graduação;forma de ingresso_Reopção de Curso;forma de ingresso_SISU - Sistema de Seleção Unificada;forma de ingresso_Transferência;forma de ingresso_Transferência ex-officio;forma de ingresso_Vestibular;tipo de cota_Ampla concorrência;tipo de cota_Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);tipo de cota_Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena;tipo de cota_Categoria 2 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena;tipo de cota_Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena;tipo de cota_Categoria 4 - cotista independente de renda (sem necessidade de comprovação) e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena;tipo de cota_Cotista;tipo de cota_Sem política de cotas;sigla cota_Categoria 1;sigla cota_Categoria 2;sigla cota_Categoria 3;sigla cota_Categoria 4;sigla cota_Categoria L01 (1S);sigla cota_Categoria L02 (2S);sigla cota_Categoria L05 (3S);sigla cota_Categoria L06 (4S);sigla cota_Categoria L10 (2C);sigla cota_Categoria L13 (3C);sigla cota_Cotista;sigla cota_Não cotista;sigla cota_Sem cotas;escola pública?_-;escola pública?_Escola Particular;escola pública?_Escola Pública;sexo_F;sexo_M;grupo (étnico)_Amarela;grupo (étnico)_Branca;grupo (étnico)_Indígena;grupo (étnico)_Não declarado;grupo (étnico)_Parda;grupo (étnico)_Preta;grupo (étnico)_Sem informação
pbdxhc;2013;1;0,1082;5403,3335;618,9;27;1;1,548148148148148;40,96296296296296;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
5+gmhc;2013;1;0,3295;5403,3335;622,45;30;2;4,410204081632653;63,53265306122449;0,0;1,0;0,0;1;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;True;False;False;False
5zcnkk;2013;1;0,4319;5403,3335;578,1;33;2;3,978947368421052;51,89473684210526;0,0;1,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
+bk3px;2013;1;0,701;5403,3335;628,7;31;4;7,0249999999999995;86,65833333333335;0,0;6,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
9j+ptw;2013;1;0,6816;5403,3335;636,1;31;6;7,183333333333334;83,7;0,0;3,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
ywofin;2013;1;0,8395;5403,3335;615,1;34;6;7,672881355932203;81,33275862068966;0,0;0,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
yia3nz;2013;1;0,731;5403,3335;628,5;29;6;7,5874999999999995;92,56727272727272;0,0;6,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
xhsanz;2013;1;0,5895;5403,3335;570,8;28;5;6,0520000000000005;75,292;0,0;3,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
r6kd+t;2013;1;0,6338;5403,3335;634,2;36;6;6,765151515151516;92,58923076923077;0,0;11,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
ezqrkk;2013;1;0,595;5403,3335;613,2;26;6;6,42;89,90882352941176;0,0;13,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
qn8tgf;2013;1;0,4296;5403,3335;625,8;29;3;5,135294117647058;79,33529411764705;0,0;7,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;False
oizqtw;2013;1;0,3594;5403,3335;587,5;35;4;4,298550724637681;59,67101449275363;0,0;4,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False
k6qr+t;2013;1;0,6561;5403,3335;626,0;27;6;6,829824561403509;92,10909090909091;0,0;8,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
urkein;2013;2;0,0;5403,3335;632,5;24;1;0,0;0,0;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
5a+5px;2013;2;0,0;5403,3335;641,4;26;1;0,0;23,414285714285715;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
y8uhpx;2013;2;0,072;5403,3335;602,2;28;1;0,6428571428571429;59,65714285714286;0,0;1,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
g+eg+t;2013;2;0,4725;5403,3335;589,2;24;6;5,150602409638554;66,77560975609757;0,0;10,0;1,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
qf48in;2013;2;0,4575;5403,3335;602,8;25;4;5,048387096774194;74,49016393442622;0,0;13,0;1,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
rbzgkk;2013;2;0,5148;5403,3335;630,6;25;6;5,627419354838709;73,23225806451612;0,0;2,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
yhk8kk;2013;2;0,0;5403,3335;556,3;25;1;0,0;24,071428571428573;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False
9pmthc;2013;2;0,234;5403,3335;663,8;38;1;2,7714285714285714;73,84285714285714;0,0;3,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
44n7a8;2013;2;0,2436;5403,3335;609,3;31;1;2,6;70,38571428571429;0,0;1,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
gmf6a8;2013;2;0,1835;5403,3335;577,4;24;1;2,4714285714285715;78,59285714285714;0,0;6,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
r7n7a8;2013;2;0,1344;5403,3335;609,8;35;1;2,5142857142857147;50,92857142857143;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;True;False;False;False
x+thpx;2013;2;0,3859;5403,3335;625,0;24;2;4,7625;76,07083333333334;0,0;5,0;1,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
pt91gf;2013;2;0,5062;5403,3335;630,6;31;4;4,875;74,50357142857142;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
8b+4nz;2013;2;0,0;5403,3335;608,5;30;1;0,0;0,0;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
hhr7px;2013;2;0,4411;5403,3335;585,6;31;2;5,923529411764706;65,04705882352941;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
grpotw;2013;2;0,4314;5403,3335;580,0;29;4;4,338333333333334;71,31;0,0;9,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
pikotw;2013;2;0,7938;5403,3335;606,4;31;6;7,914634146341464;85,9125;0,0;0,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
tksf+t;2013;2;0,3081;5403,3335;607,2;37;2;3,27027027027027;38,394594594594594;0,0;2,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False
1+a8in;2013;2;0,6299;5403,3335;733,7;24;3;6,682051282051282;86,52820512820513;0,0;9,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
fz5otw;2013;2;0,8669;5403,3335;658,0;30;6;8,633333333333333;82,66785714285713;0,0;0,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
irif+t;2013;2;0,1054;5403,3335;664,3;27;2;1,5733333333333333;45,06444444444445;0,0;2,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
koj8kk;2013;2;0,5722;5403,3335;592,0;26;6;6,381944444444445;94,29444444444444;0,0;17,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
5ucthc;2013;2;0,6905;5403,3335;637,3;24;6;6,842307692307693;84,39607843137254;0,0;8,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
9yxthc;2013;2;0,6979;5403,3335;565,7;32;6;7,275471698113208;95,1826923076923;0,0;7,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
tkt5nz;2013;2;0,6859;5403,3335;615,1;24;6;7,008620689655173;85,75964912280702;0,0;7,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False
7s15nz;2013;2;0,6845;5403,3335;585,9;28;6;7,105357142857143;89,81090909090909;0,0;11,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
ezb7a8;2013;2;0,7667;5403,3335;639,3;33;6;7,8255319148936175;88,47391304347826;0,0;0,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
jxz7a8;2013;2;0,3155;5403,3335;513,6;39;3;3,3865384615384615;55,41923076923077;0,0;10,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False
z6yhpx;2013;2;0,751;5403,3335;638,9;27;6;7,581632653061225;86,15416666666665;0,0;2,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False
4nzgkk;2013;2;0,2363;5403,3335;675,9;24;2;2,9172413793103447;64,74655172413793;0,0;10,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False
xm91gf;2013;2;0,5724;554,6;622,45;25;6;6,2441176470588236;86,27910447761194;0,0;14,0;0,0;0;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
f5kg+t;2013;2;0,3658;5403,3335;622,45;28;4;4,581176470588235;59,02023809523809;0,0;1,0;0,0;0;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
1mij+t;2014;1;0,3337;5403,3335;606,5;23;3;3,694;58,958;0,0;5,0;2,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
6m56nz;2014;1;0,0;5403,3335;576,7;31;1;0,0;26,32857142857143;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
3ygwtw;2014;1;0,0;5403,3335;638,2;29;1;0,0;25,814285714285713;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;False
yow+nz;2014;1;0,2788;5403,3335;666,8;23;1;2,942857142857143;81,42857142857143;0,0;6,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
dck6nz;2014;1;0,6296;5403,3335;662,5;28;6;6,780434782608695;81,12045454545455;0,0;2,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False
6ho+px;2014;1;0,536;5403,3335;613,1;23;6;5,541071428571429;80,87090909090908;0,0;8,0;1,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
37+y38;2014;1;0,5592;5403,3335;638,5;34;6;6,140298507462687;77,20606060606062;0,0;9,0;1,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
g+8ihc;2014;1;0,6109;5403,3335;640,6;29;6;6,501724137931035;83,43571428571428;0,0;6,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
53q6nz;2014;1;0,2024;5403,3335;613,3;24;1;2,8125;65,2;0,0;1,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
3psbdz;2014;1;0,6019;5403,3335;597,4;25;2;6,8;85,80909090909091;0,0;2,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False
b7xagf;2014;1;0,2116;5403,3335;684,3;23;1;2,6142857142857143;63,114285714285714;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
8itj+t;2014;1;0,2224;5403,3335;571,6;24;1;2,753846153846154;69,13076923076923;0,0;1,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
piyj+t;2014;1;0,6439;5403,3335;646,5;22;3;6,791666666666667;84,27083333333333;0,0;3,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
yyfutw;2014;1;0,7954;5403,3335;622,45;30;3;7,324999999999999;70,77222222222223;0,0;1,0;0,0;0;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False
agq+a8;2014;1;0,6602;5403,3335;653,8;23;2;5,65;67,33461538461539;0,0;4,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
7stj+t;2014;1;0,3456;5403,3335;555,9;26;2;3,85625;62,0125;0,0;3,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False
en96nz;2014;1;0,319;5403,3335;605,7;26;2;4,1045454545454545;72,99545454545455;0,0;3,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
up56nz;2014;1;0,2437;5403,3335;610,6;25;2;2,65;51,40833333333333;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
rko9nz;2014;1;0,2205;5403,3335;606,5;24;1;2,5736842105263156;59,93684210526315;0,0;4,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
gximin;2014;1;0,3959;5403,3335;597,7;26;1;4,0;67,93333333333334;0,0;5,0;1,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
uec9px;2014;1;0,3168;5403,3335;646,5;32;1;3,8875;79,1375;0,0;3,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
q6nagf;2014;1;0,8084;5403,3335;660,1;42;6;8,104651162790697;85,49761904761905;0,0;1,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
yhjsgf;2014;1;0,7107;5403,3335;633,9;38;6;7,141304347826087;81,40222222222222;0,0;0,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
p31y38;2014;1;0,5768;5403,3335;613,3;27;2;6,133333333333334;86,42222222222222;0,0;6,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
a846px;2014;1;0,7013;632,5;622,45;27;6;7,404615384615385;87,5;0,0;0,0;0,0;0;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False
4zd3hc;2014;1;0,8024;5403,3335;622,45;38;6;7,983606557377049;79,51;0,0;0,0;0,0;0;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
fm86px;2014;1;0,7407;5403,3335;619,9;24;6;7,388636363636365;84,3232558139535;0,0;1,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
1uqqkk;2014;1;0,5714;5403,3335;600,4;23;6;5,8584905660377355;86,71538461538461;0,0;7,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
nk79px;2014;1;0,6378;5403,3335;615,8;28;6;6,048214285714286;77,90727272727273;0,0;6,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
nzcp+t;2014;1;0,6291;5403,3335;591,5;24;6;5,838181818181819;76,17407407407407;0,0;7,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
k3km+t;2014;1;0,6567;5403,3335;613,7;29;6;6,802083333333333;76,7872340425532;0,0;4,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False
p6ye+t;2014;1;0,5822;5403,3335;663,3;34;6;6,082258064516129;84,94590163934426;0,0;10,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
zbjcin;2014;1;0,5989;5403,3335;611,6;26;6;6,15;78,72549019607843;0,0;6,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False
dtgnqx;2014;2;0,2405;5403,3335;564,7;29;2;2,4974358974358974;57,266666666666666;0,0;10,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
44dj+t;2014;2;0,634;530,0;622,45;26;6;6,402631578947369;79,27297297297297;0,0;3,0;0,0;0;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False
